FL_Test | INFO flwr 2024-03-16 00:50:34,833 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL_Test | INFO flwr 2024-03-20 18:41:40,633 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 18:42:32,419 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-20 18:42:32,435 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-20 18:42:32,435 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-20 18:42:32,435 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 18:44:19,828 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-20 18:44:19,869 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-20 18:44:19,870 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-20 18:44:19,870 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 18:51:38,144 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 18:51:38,157 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-20 18:51:38,160 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-20 18:52:21,420 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 18:52:21,871 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 18:52:21,873 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 18:52:21,919 | server.py:187 | evaluate_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 18:52:21,920 | server.py:222 | fit_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 18:52:21,947 | server.py:236 | fit_round 2 received 0 results and 24 failures
FL_Test | INFO flwr 2024-03-20 18:54:02,567 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-20 18:54:02,603 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-20 18:54:02,603 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-20 18:54:02,604 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 19:01:12,473 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 19:01:12,474 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-20 19:01:12,474 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-20 19:01:54,804 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 19:01:55,211 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 19:01:55,213 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 19:01:55,248 | server.py:187 | evaluate_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 19:01:55,249 | server.py:222 | fit_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 19:01:55,273 | server.py:236 | fit_round 2 received 0 results and 24 failures
FL_Test | INFO flwr 2024-03-20 19:03:19,270 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-20 19:03:19,305 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-20 19:03:19,305 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-20 19:03:19,305 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 19:09:43,300 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 19:09:43,305 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-20 19:09:43,309 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-20 19:11:04,873 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 19:11:05,283 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 19:11:05,285 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 19:11:05,329 | server.py:187 | evaluate_round 1 received 23 results and 1 failures
FL_Test | INFO flwr 2024-03-20 19:12:33,062 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-20 19:12:33,093 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-20 19:12:33,094 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-20 19:12:33,094 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 19:19:55,500 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 19:19:55,502 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-20 19:19:55,509 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-20 19:20:23,546 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 19:20:23,996 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 19:20:23,998 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 19:20:24,036 | server.py:187 | evaluate_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 19:20:24,036 | server.py:222 | fit_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 19:20:24,060 | server.py:236 | fit_round 2 received 0 results and 24 failures
FL_Test | INFO flwr 2024-03-20 19:33:21,683 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-20 19:33:21,690 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-20 19:33:21,690 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-20 19:33:21,690 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 19:40:21,820 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 19:40:21,821 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-20 19:40:21,836 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-20 19:41:18,514 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 19:41:18,918 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 19:41:18,921 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 19:41:18,966 | server.py:187 | evaluate_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 19:41:18,967 | server.py:222 | fit_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 19:41:19,389 | server.py:236 | fit_round 2 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 19:41:19,391 | server.py:173 | evaluate_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 19:41:19,431 | server.py:187 | evaluate_round 2 received 24 results and 0 failures
FL_Test | INFO flwr 2024-03-20 19:41:19,431 | server.py:153 | FL finished in 57.591155900008744
FL_Test | INFO flwr 2024-03-20 19:41:19,431 | app.py:226 | app_fit: losses_distributed [(1, 2.862538198630015), (2, 2.8479416643579802)]
FL_Test | INFO flwr 2024-03-20 19:41:19,432 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-03-20 19:41:19,432 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.920581), (2, 0.920986)], 'Precision': [(1, 0.390332), (2, 0.392987)], 'Recall': [(1, 0.945653), (2, 0.952847)], 'F1_Score': [(1, 0.531419), (2, 0.535141)]}
FL_Test | INFO flwr 2024-03-20 19:41:19,432 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-20 19:41:19,432 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-20 20:27:24,563 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-20 20:27:24,591 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-20 20:27:24,592 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-20 20:27:24,592 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 20:34:36,156 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 20:34:36,168 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-20 20:34:36,183 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-20 20:35:18,252 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 20:35:18,684 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 20:35:18,686 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 20:35:18,723 | server.py:187 | evaluate_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 20:35:18,723 | server.py:222 | fit_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 20:35:19,109 | server.py:236 | fit_round 2 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 20:35:19,111 | server.py:173 | evaluate_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 20:35:19,150 | server.py:187 | evaluate_round 2 received 24 results and 0 failures
FL_Test | INFO flwr 2024-03-20 20:35:19,151 | server.py:153 | FL finished in 42.964864800014766
FL_Test | INFO flwr 2024-03-20 20:35:19,151 | app.py:226 | app_fit: losses_distributed [(1, 2.8641599963108697), (2, 2.836588814854622)]
FL_Test | INFO flwr 2024-03-20 20:35:19,151 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-03-20 20:35:19,151 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.920536), (2, 0.921301)], 'Precision': [(1, 0.393121), (2, 0.393715)], 'Recall': [(1, 0.951955), (2, 0.953882)], 'F1_Score': [(1, 0.533667), (2, 0.535913)]}
FL_Test | INFO flwr 2024-03-20 20:35:19,151 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-20 20:35:19,151 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-20 20:42:45,961 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-20 20:42:46,007 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-20 20:42:46,007 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-20 20:42:46,007 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 20:52:42,648 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 20:52:42,670 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-20 20:52:42,675 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-20 20:53:13,416 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 20:53:13,790 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 20:53:13,791 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 20:53:13,837 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 20:53:13,837 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 20:53:13,859 | server.py:236 | fit_round 2 received 0 results and 23 failures
FL_Test | INFO flwr 2024-03-20 20:56:25,876 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-20 20:56:25,925 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-20 20:56:25,925 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-20 20:56:25,925 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 21:06:00,915 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 21:06:00,917 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-20 21:06:00,921 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-20 21:06:54,842 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 21:06:55,196 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 21:06:55,198 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 21:06:55,242 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 21:06:55,242 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 21:06:55,263 | server.py:236 | fit_round 2 received 0 results and 23 failures
FL_Test | INFO flwr 2024-03-20 21:07:22,691 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-20 21:07:22,721 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-20 21:07:22,722 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-20 21:07:22,722 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 21:18:19,005 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-20 21:18:19,013 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-20 21:18:19,013 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-20 21:18:19,013 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 21:27:27,840 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 21:27:27,853 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-20 21:27:27,857 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-20 21:28:13,494 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 21:28:13,854 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 21:28:13,856 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 21:28:13,912 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 21:28:13,912 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 21:28:14,257 | server.py:236 | fit_round 2 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 21:28:14,258 | server.py:173 | evaluate_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 21:28:14,308 | server.py:187 | evaluate_round 2 received 23 results and 0 failures
FL_Test | INFO flwr 2024-03-20 21:28:14,308 | server.py:153 | FL finished in 46.44359509999049
FL_Test | INFO flwr 2024-03-20 21:28:14,308 | app.py:226 | app_fit: losses_distributed [(1, 3.4039747792741526), (2, 3.424774328003759)]
FL_Test | INFO flwr 2024-03-20 21:28:14,308 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-03-20 21:28:14,308 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.90556), (2, 0.904983)], 'Precision': [(1, 0.337171), (2, 0.332805)], 'Recall': [(1, 0.745929), (2, 0.73162)], 'F1_Score': [(1, 0.442521), (2, 0.436604)]}
FL_Test | INFO flwr 2024-03-20 21:28:14,308 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-20 21:28:14,308 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-20 21:43:33,234 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-20 21:43:33,245 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-20 21:43:33,245 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-20 21:43:33,246 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 21:52:49,293 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-20 21:52:49,295 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-20 21:52:49,304 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-20 21:53:36,205 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 21:53:36,709 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 21:53:36,711 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 21:53:36,774 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 21:53:36,775 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 21:53:37,265 | server.py:236 | fit_round 2 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 21:53:37,267 | server.py:173 | evaluate_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-20 21:53:37,322 | server.py:187 | evaluate_round 2 received 23 results and 0 failures
FL_Test | INFO flwr 2024-03-20 21:53:37,322 | server.py:153 | FL finished in 48.01696059998358
FL_Test | INFO flwr 2024-03-20 21:53:37,322 | app.py:226 | app_fit: losses_distributed [(1, 3.259361926508181), (2, 3.261355013677545)]
FL_Test | INFO flwr 2024-03-20 21:53:37,323 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
